,1_F,1_I,1_M,2,3,4,5,6,7,8,Rings
763,0.0,0.0,1.0,0.7635135135135136,0.7647058823529412,0.168141592920354,0.5705684434212857,0.4172831203765972,0.4746543778801843,0.4668659691081216,14
764,1.0,0.0,0.0,0.722972972972973,0.6974789915966386,0.12831858407079647,0.40765007968833006,0.2703429724277068,0.38907175773535213,0.31738913801694074,14
765,0.0,0.0,1.0,0.6351351351351352,0.6638655462184875,0.13274336283185842,0.3456702673986187,0.22562205783456624,0.25016458196181696,0.29745889387144997,11
766,1.0,0.0,0.0,0.6959459459459459,0.6554621848739496,0.11504424778761063,0.40038958739153535,0.2565568258238063,0.3074391046741277,0.31738913801694074,13
767,0.0,0.0,1.0,0.3648648648648648,0.3613445378151261,0.084070796460177,0.0690632194085355,0.04404841963685272,0.065174456879526,0.06826108619830594,9
768,1.0,0.0,0.0,0.641891891891892,0.6302521008403361,0.13716814159292037,0.27731538870196565,0.19367854741089438,0.29822251481237655,0.23069257598405585,11
769,1.0,0.0,0.0,0.6148648648648649,0.6218487394957983,0.1504424778761062,0.3353993270763237,0.23369199731002013,0.314680710994075,0.2755356253114101,17
770,1.0,0.0,0.0,0.6148648648648649,0.6722689075630253,0.14601769911504428,0.34655569328847174,0.21149966375252185,0.3699802501645819,0.29397110114598907,11
771,0.0,1.0,0.0,0.5540540540540541,0.5378151260504203,0.12389380530973454,0.1838144147334868,0.13382649630127774,0.16129032258064516,0.16791230692575987,8
772,0.0,0.0,1.0,0.4189189189189189,0.36974789915966394,0.1017699115044248,0.09438639985833186,0.06489576328177539,0.10796576695194206,0.08320876930742403,8
773,0.0,0.0,1.0,0.5135135135135135,0.47899159663865554,0.11946902654867259,0.16291836373295554,0.11197041022192333,0.2073732718894009,0.1180866965620329,9
774,0.0,0.0,1.0,0.5608108108108107,0.546218487394958,0.12389380530973454,0.26863821498140605,0.16408876933422997,0.21922317314022383,0.18285999003487796,10
775,0.0,0.0,1.0,0.6148648648648649,0.5966386554621849,0.14601769911504428,0.2585443598370816,0.1264290517821116,0.22317314022383147,0.3074240159441954,11
776,0.0,0.0,1.0,0.581081081081081,0.5546218487394958,0.12831858407079647,0.2392420754382858,0.15803631472763952,0.23502304147465436,0.19780767314399605,15
777,0.0,0.0,1.0,0.5608108108108107,0.546218487394958,0.12389380530973454,0.22542943155657869,0.15433759246805648,0.18630678077682683,0.19282511210762335,13
778,0.0,0.0,1.0,0.5270270270270271,0.4957983193277311,0.12389380530973454,0.2031166991322826,0.1348352387357095,0.1974983541803818,0.18784255107125064,15
779,1.0,0.0,0.0,0.5337837837837838,0.5126050420168068,0.12831858407079647,0.18948114042854614,0.11533288500336246,0.1803818301514154,0.19282511210762335,15
780,0.0,0.0,1.0,0.6554054054054055,0.5966386554621849,0.14601769911504428,0.32867009031344074,0.2350369872225958,0.31138907175773534,0.29745889387144997,13
781,0.0,0.0,1.0,0.581081081081081,0.5546218487394958,0.13274336283185842,0.2264919426244023,0.1647612642905178,0.19947333772218562,0.21275535625311412,12
782,0.0,0.0,1.0,0.5945945945945946,0.638655462184874,0.12831858407079647,0.31149282805029216,0.19569603227975788,0.27057274522712305,0.2526158445440957,10
783,0.0,1.0,0.0,0.4189189189189189,0.3781512605042018,0.11061946902654868,0.08570922613777227,0.0679219905850706,0.04937458854509545,0.08320876930742403,6
784,0.0,1.0,0.0,0.1891891891891892,0.16806722689075632,0.05309734513274337,0.017885602975030987,0.013449899125756556,0.02106649111257406,0.01345291479820628,5
785,0.0,0.0,1.0,0.641891891891892,0.6050420168067226,0.15486725663716813,0.36833717017885603,0.22091459314055145,0.3054641211323239,0.28799202790234185,15
786,1.0,0.0,0.0,0.5945945945945946,0.5630252100840337,0.11504424778761063,0.2031166991322826,0.13214525891055817,0.1705069124423963,0.1823617339312407,9
787,0.0,0.0,1.0,0.5675675675675675,0.5546218487394958,0.11946902654867259,0.25039844165043385,0.14122394082044384,0.1803818301514154,0.2595914299950175,12
788,1.0,0.0,0.0,0.581081081081081,0.5630252100840337,0.14159292035398233,0.22737736851425536,0.16577000672494954,0.26596445029624755,0.16143497757847536,9
789,1.0,0.0,0.0,0.7094594594594595,0.689075630252101,0.14601769911504428,0.3136178501859394,0.20712844653665097,0.32323897300855825,0.2595914299950175,12
790,1.0,0.0,0.0,0.6689189189189189,0.689075630252101,0.14159292035398233,0.31574287232158665,0.210827168796234,0.33838051349572085,0.26058794220229203,10
791,1.0,0.0,0.0,0.5540540540540541,0.5378151260504203,0.11946902654867259,0.1962103771914291,0.12878278412911903,0.17248189598420013,0.16641753861484807,10
792,0.0,0.0,1.0,0.5337837837837838,0.5294117647058824,0.1592920353982301,0.17991854081813352,0.1281102891728312,0.1685319289005925,0.16043846537120082,9
793,0.0,0.0,1.0,0.6756756756756757,0.6638655462184875,0.14601769911504428,0.3256596422879405,0.21956960322797578,0.2955892034233048,0.2536123567513702,12
794,0.0,0.0,1.0,0.6824324324324325,0.689075630252101,0.14159292035398233,0.365680892509297,0.21116341627437793,0.34167215273206053,0.3607374190333832,12
795,0.0,0.0,1.0,0.5945945945945946,0.5882352941176472,0.12831858407079647,0.24544005666725693,0.14391392064559513,0.21461487820934824,0.23168908819133038,15
796,0.0,0.0,1.0,0.6148648648648649,0.5966386554621849,0.13716814159292037,0.2527005489640517,0.18796234028244788,0.22119815668202764,0.21175884404583958,11
797,0.0,0.0,1.0,0.49324324324324326,0.4705882352941177,0.09734513274336284,0.13883477952895343,0.10490921318090114,0.12574061882817641,0.12007972097658198,9
798,0.0,0.0,1.0,0.6013513513513513,0.6134453781512605,0.14159292035398233,0.26314857446431733,0.17081371889710825,0.20605661619486504,0.2859990034877927,11
799,1.0,0.0,0.0,0.47297297297297297,0.48739495798319327,0.09734513274336284,0.1290950947405702,0.08338937457969064,0.10599078341013825,0.11509715994020929,11
800,0.0,0.0,1.0,0.5202702702702703,0.47899159663865554,0.11946902654867259,0.1746059854790154,0.11062542030934767,0.1533903884134299,0.18285999003487796,10
801,0.0,0.0,1.0,0.5067567567567568,0.4705882352941177,0.11061946902654868,0.12289711351159907,0.07935440484196368,0.13824884792626727,0.11310413552566022,10
802,0.0,0.0,1.0,0.47297297297297297,0.4621848739495799,0.11504424778761063,0.15530370108021957,0.10154673839946199,0.12244897959183672,0.15296462381664178,9
803,0.0,1.0,0.0,0.39864864864864863,0.36974789915966394,0.08849557522123895,0.07720913759518327,0.06254203093476798,0.0585911784068466,0.06327852516193325,7
804,0.0,0.0,1.0,0.5945945945945946,0.546218487394958,0.11946902654867259,0.23357534974322647,0.19266980497646266,0.27518104015799866,0.15296462381664178,10
805,0.0,0.0,1.0,0.445945945945946,0.42016806722689076,0.10619469026548674,0.11209491765539224,0.0823806321452589,0.11849901250822908,0.09317389138016942,7
806,0.0,1.0,0.0,0.27702702702702703,0.25210084033613445,0.06194690265486727,0.03523995041615017,0.02689979825151311,0.03884134298880842,0.028400597907324368,6
807,1.0,0.0,0.0,0.5472972972972973,0.5798319327731093,0.11061946902654868,0.26810695944749424,0.14223268325487556,0.23502304147465436,0.2376681614349776,15
808,1.0,0.0,0.0,0.49324324324324326,0.47899159663865554,0.11504424778761063,0.1478661236054542,0.10221923335574983,0.15141540487162605,0.1280518186347783,10
809,1.0,0.0,0.0,0.6013513513513513,0.5966386554621849,0.1017699115044248,0.2851071365326722,0.191324815063887,0.23502304147465436,0.23268560039860492,12
810,0.0,0.0,1.0,0.581081081081081,0.5882352941176472,0.12389380530973454,0.3091907207366743,0.17854741089441828,0.22843976300197494,0.2825112107623319,12
811,1.0,0.0,0.0,0.5608108108108107,0.5210084033613446,0.11504424778761063,0.24136709757393304,0.11028917283120376,0.17248189598420013,0.20279023418036873,21
812,0.0,1.0,0.0,0.21621621621621617,0.20168067226890757,0.04867256637168142,0.023021073136178502,0.01748486886348352,0.015799868334430544,0.016442451420029897,6
813,0.0,1.0,0.0,0.24324324324324323,0.21848739495798322,0.05309734513274337,0.030458650610943862,0.023873570948217886,0.026991441737985514,0.021425012456402593,5
814,0.0,1.0,0.0,0.32432432432432434,0.31092436974789917,0.0752212389380531,0.06003187533203471,0.04707464694014794,0.04476629361421988,0.05181863477827604,7
815,0.0,1.0,0.0,0.33783783783783783,0.3277310924369748,0.07079646017699116,0.06074021604391712,0.050773369199730994,0.04476629361421988,0.04733432984554062,7
816,0.0,1.0,0.0,0.35135135135135137,0.3277310924369748,0.07079646017699116,0.0641048344253586,0.04875588433086751,0.05200789993416721,0.0558046836073742,6
817,0.0,1.0,0.0,0.3716216216216216,0.3613445378151261,0.07964601769911504,0.07207366743403576,0.049764626765299254,0.07504937458854509,0.060288988540109625,6
818,0.0,1.0,0.0,0.3716216216216216,0.3277310924369748,0.06194690265486727,0.06304232335753497,0.04337592468056489,0.06254114549045424,0.05231689088191331,6
819,0.0,1.0,0.0,0.3851351351351351,0.411764705882353,0.0752212389380531,0.09491765539224367,0.07901815736381976,0.0836076366030283,0.07274539113104136,7
820,0.0,1.0,0.0,0.3918918918918919,0.36974789915966394,0.11946902654867259,0.08429254471400743,0.07195696032279757,0.05793285055957866,0.07174887892376683,7
821,0.0,1.0,0.0,0.39864864864864863,0.36974789915966394,0.12389380530973454,0.07774039312909509,0.06455951580363146,0.05924950625411454,0.05979073243647236,6
822,0.0,1.0,0.0,0.41216216216216217,0.36974789915966394,0.084070796460177,0.04799008323003365,0.057162071284465356,0.07636603028308098,0.058794220229197815,7
823,0.0,1.0,0.0,0.4189189189189189,0.3949579831932773,0.084070796460177,0.10979281034177439,0.09549428379287155,0.08294930875576036,0.08420528151469855,6
824,0.0,1.0,0.0,0.4189189189189189,0.411764705882353,0.08849557522123895,0.10182397733309721,0.08103564223268325,0.08229098090849242,0.08819133034379673,7
825,0.0,1.0,0.0,0.43243243243243246,0.3949579831932773,0.084070796460177,0.11227200283336285,0.09213180901143242,0.10467412771560236,0.08021923268560041,7
826,0.0,1.0,0.0,0.43243243243243246,0.3949579831932773,0.084070796460177,0.10695944749424473,0.0847343644922663,0.10994075049374588,0.07523667164922772,6
827,0.0,1.0,0.0,0.4391891891891892,0.4285714285714286,0.08849557522123895,0.10766778820612714,0.08675184936112978,0.07834101382488479,0.09217737917289488,6
828,0.0,1.0,0.0,0.4527027027027027,0.45378151260504207,0.08849557522123895,0.13883477952895343,0.13920645595158035,0.08558262014483212,0.10413552566018935,6
829,0.0,1.0,0.0,0.45945945945945943,0.44537815126050423,0.09734513274336284,0.13157428723215867,0.11701412239408203,0.0987491770901909,0.10712506228201298,7
830,0.0,0.0,1.0,0.45945945945945943,0.42016806722689076,0.08849557522123895,0.1143970249690101,0.1042367182246133,0.06583278472679394,0.08918784255107126,6
831,0.0,1.0,0.0,0.47297297297297297,0.45378151260504207,0.08849557522123895,0.14025146095271826,0.07901815736381976,0.08426596445029624,0.09267563527653215,6
832,0.0,1.0,0.0,0.49324324324324326,0.5210084033613446,0.1017699115044248,0.17673100761466265,0.16308002689979822,0.10994075049374588,0.1444942700548082,9
833,0.0,1.0,0.0,0.5,0.4705882352941177,0.08849557522123895,0.17265804852133876,0.18392737054472091,0.11257406188281763,0.10861983059292478,7
834,0.0,1.0,0.0,0.5,0.45378151260504207,0.08849557522123895,0.1331680538338941,0.12004034969737726,0.13100724160631994,0.08719481813652218,7
835,0.0,1.0,0.0,0.5067567567567568,0.4957983193277311,0.11504424778761063,0.19302284398795821,0.16408876933422997,0.18433179723502305,0.13851519681116098,8
836,0.0,0.0,1.0,0.5337837837837838,0.5378151260504203,0.10619469026548674,0.20488755091198865,0.17821116341627438,0.12244897959183672,0.16691579471848533,8
837,0.0,1.0,0.0,0.5405405405405405,0.5210084033613446,0.11061946902654868,0.19284575880998758,0.15332885003362473,0.15536537195523367,0.16990533134030894,9
838,1.0,0.0,0.0,0.5472972972972973,0.5210084033613446,0.11946902654867259,0.2257836019125199,0.19737726967047745,0.14812376563528637,0.17289486796213255,8
839,0.0,1.0,0.0,0.5540540540540541,0.5042016806722689,0.09292035398230089,0.17566849654683903,0.1455951580363147,0.12574061882817641,0.15047334329845544,9
840,0.0,0.0,1.0,0.5608108108108107,0.5546218487394958,0.11061946902654868,0.21498140605631308,0.2054472091459314,0.12574061882817641,0.17538614848031892,8
841,1.0,0.0,0.0,0.5675675675675675,0.5966386554621849,0.11061946902654868,0.2668673632017,0.22494956287827841,0.16919025674786042,0.21175884404583958,9
842,0.0,0.0,1.0,0.5743243243243243,0.5798319327731093,0.11061946902654868,0.2109084469629892,0.1809011432414257,0.1672152732060566,0.16392625809666173,9
843,0.0,0.0,1.0,0.581081081081081,0.6470588235294118,0.12389380530973454,0.292367628829467,0.22898453261600538,0.24358130348913756,0.23667164922770306,8
844,0.0,0.0,1.0,0.6081081081081081,0.5714285714285715,0.11504424778761063,0.2697007260492297,0.22629455279085406,0.18696510862409477,0.22272047832585953,8
845,0.0,0.0,1.0,0.6283783783783784,0.5882352941176472,0.11061946902654868,0.31485744643173363,0.32313382649630124,0.25148123765635283,0.19980069755854513,9
846,1.0,0.0,0.0,0.6283783783783784,0.6134453781512605,0.12389380530973454,0.2843987958207898,0.24747814391392062,0.22646477946017113,0.20777279521674144,11
847,1.0,0.0,0.0,0.6351351351351352,0.6470588235294118,0.11946902654867259,0.32459713122011685,0.28782784129119027,0.2646477946017117,0.23517688091679126,10
848,1.0,0.0,0.0,0.641891891891892,0.6302521008403361,0.11061946902654868,0.3261908978218523,0.2706792199058507,0.22975641869651084,0.2805181863477828,8
849,0.0,0.0,1.0,0.641891891891892,0.6638655462184875,0.13274336283185842,0.35859748539047276,0.27303295225285806,0.2646477946017117,0.2850024912805182,10
850,1.0,0.0,0.0,0.641891891891892,0.6638655462184875,0.13274336283185842,0.3091907207366743,0.24277067921990583,0.23041474654377878,0.27404085700049835,10
851,0.0,0.0,1.0,0.6486486486486487,0.638655462184874,0.12831858407079647,0.34230564901717725,0.3345662407531943,0.2205398288347597,0.2361733931240658,9
852,0.0,0.0,1.0,0.6621621621621621,0.6638655462184875,0.13716814159292037,0.37453515140782717,0.3177538668459986,0.31533903884134296,0.2625809666168411,10
853,0.0,0.0,1.0,0.6689189189189189,0.6722689075630253,0.13274336283185842,0.3364618381441473,0.26126429051782113,0.28308097432521395,0.2720478325859492,9
854,0.0,0.0,1.0,0.6689189189189189,0.638655462184874,0.11504424778761063,0.2661590224898176,0.23402824478816406,0.23041474654377878,0.1918285999003488,10
855,1.0,0.0,0.0,0.6756756756756757,0.689075630252101,0.12389380530973454,0.33858686027979457,0.29657027572293204,0.23831468071099404,0.2680617837568511,9
856,0.0,0.0,1.0,0.6959459459459459,0.7058823529411765,0.14601769911504428,0.38073313263679825,0.3049764626765299,0.32060566161948645,0.3069257598405581,9
857,0.0,0.0,1.0,0.6959459459459459,0.680672268907563,0.11504424778761063,0.3895873915353285,0.3053127101546738,0.2699144173798551,0.32735426008968616,12
858,1.0,0.0,0.0,0.7027027027027027,0.7142857142857143,0.13274336283185842,0.3924207543828582,0.33422999327505043,0.2995391705069124,0.32735426008968616,10
859,1.0,0.0,0.0,0.7027027027027027,0.7142857142857143,0.14159292035398233,0.4276607047990083,0.35070611970410215,0.38907175773535213,0.31738913801694074,8
860,1.0,0.0,0.0,0.7027027027027027,0.7058823529411765,0.14159292035398233,0.403222950239065,0.367182246133154,0.30348913759052004,0.2685600398604884,6
861,1.0,0.0,0.0,0.7027027027027027,0.689075630252101,0.12389380530973454,0.39348326545068174,0.347343644922663,0.32060566161948645,0.30244145490782265,12
862,0.0,0.0,1.0,0.7094594594594595,0.7058823529411765,0.15486725663716813,0.4754737028510714,0.3685272360457297,0.37788018433179715,0.35724962630792234,11
863,1.0,0.0,0.0,0.7094594594594595,0.7058823529411765,0.13716814159292037,0.4278377899769789,0.43846671149966376,0.22251481237656354,0.31788739412057804,10
864,0.0,0.0,1.0,0.7094594594594595,0.7394957983193278,0.15486725663716813,0.45617141845227555,0.4068594485541358,0.3627386438446346,0.34180368709516695,11
865,1.0,0.0,0.0,0.7162162162162162,0.7058823529411765,0.15486725663716813,0.4887550911988666,0.4088769334229993,0.3054641211323239,0.3956153462879921,10
866,0.0,0.0,1.0,0.7162162162162162,0.6722689075630253,0.14159292035398233,0.39011864706924027,0.2824478816408877,0.3963133640552995,0.3223716990533135,9
867,1.0,0.0,0.0,0.7297297297297298,0.7478991596638656,0.15486725663716813,0.4869842394191606,0.374915938130464,0.4338380513495721,0.2894867962132536,12
868,1.0,0.0,0.0,0.7297297297297298,0.7815126050420169,0.13274336283185842,0.4751195324951301,0.42232683254875586,0.34233048057932847,0.3423019431988042,10
869,0.0,0.0,1.0,0.7297297297297298,0.7647058823529412,0.13274336283185842,0.4582964405879228,0.36583725622057833,0.4358130348913759,0.31738913801694074,9
870,0.0,0.0,1.0,0.7297297297297298,0.7563025210084034,0.14601769911504428,0.47387993624933594,0.35675857431069263,0.3699802501645819,0.40707523667164924,12
871,1.0,0.0,0.0,0.7364864864864865,0.7563025210084034,0.14159292035398233,0.4853904728174252,0.4219905850706119,0.36142198815009874,0.3657199800697559,11
872,0.0,0.0,1.0,0.7364864864864865,0.7478991596638656,0.14601769911504428,0.462192314503276,0.4266980497646267,0.3344305464121132,0.31240657698056806,9
873,1.0,0.0,0.0,0.7432432432432433,0.73109243697479,0.13716814159292037,0.42730653444306704,0.3120376597175521,0.21263989466754443,0.40807174887892383,11
874,1.0,0.0,0.0,0.7432432432432433,0.73109243697479,0.1769911504424779,0.4889321763768373,0.39576328177538667,0.37458854509545747,0.37817638266068765,11
875,0.0,0.0,1.0,0.7500000000000001,0.7563025210084034,0.14601769911504428,0.4455463077740393,0.30363147276395425,0.3620803159973667,0.40308918784255116,14
876,0.0,0.0,1.0,0.7567567567567568,0.7647058823529412,0.1504424778761062,0.4793695767664246,0.4156018829858776,0.40092165898617504,0.3871449925261585,9
877,1.0,0.0,0.0,0.7567567567567568,0.7478991596638656,0.13274336283185842,0.4866300690632194,0.4361129791526563,0.4746543778801843,0.3074240159441954,10
878,1.0,0.0,0.0,0.7567567567567568,0.7226890756302521,0.14601769911504428,0.4577651850540109,0.4485541358439812,0.34233048057932847,0.2690582959641256,9
879,1.0,0.0,0.0,0.7635135135135136,0.7647058823529412,0.14601769911504428,0.5255888082167522,0.5100874243443173,0.43647136273864384,0.3183856502242153,8
880,0.0,0.0,1.0,0.7770270270270271,0.7899159663865547,0.15486725663716813,0.5204533380556048,0.45326160053799597,0.4140882159315339,0.3961136023916294,11
881,0.0,0.0,1.0,0.7837837837837839,0.7815126050420169,0.14601769911504428,0.49849477598724984,0.39340954942837925,0.38248847926267276,0.4020926756352766,9
882,0.0,0.0,1.0,0.7837837837837839,0.8823529411764705,0.18141592920353983,0.7361430848238002,0.644250168123739,0.4489795918367347,0.5974090682610863,17
883,0.0,0.0,1.0,0.7905405405405407,0.7983193277310925,0.1504424778761062,0.49176553922436694,0.3964357767316745,0.27847267939433834,0.4499252615844545,15
884,0.0,0.0,1.0,0.7905405405405407,0.7815126050420169,0.168141592920354,0.5510890738445192,0.5070611970410221,0.39170506912442393,0.39711011459890394,10
885,1.0,0.0,0.0,0.8040540540540542,0.8907563025210083,0.14159292035398233,0.46290065521515844,0.3655010087424344,0.3870967741935483,0.4100647732934729,10
886,1.0,0.0,0.0,0.810810810810811,0.7899159663865547,0.1504424778761062,0.640162918363733,0.5265635507733691,0.5141540487162607,0.4519182859990036,12
887,1.0,0.0,0.0,0.810810810810811,0.7899159663865547,0.13716814159292037,0.5229325305471931,0.421654337592468,0.4476629361421988,0.41704035874439466,9
888,1.0,0.0,0.0,0.8175675675675677,0.8487394957983194,0.17256637168141595,0.6288294669736143,0.5783456624075319,0.42330480579328505,0.412057797708022,11
889,1.0,0.0,0.0,0.8243243243243245,0.8151260504201682,0.14159292035398233,0.5898707278200814,0.5595158036314727,0.4963791968400263,0.47184853014449435,11
890,1.0,0.0,0.0,0.8378378378378378,0.8487394957983194,0.1946902654867257,0.6488400920842925,0.5679219905850706,0.5549703752468729,0.4519182859990036,11
891,0.0,0.0,1.0,0.8851351351351352,0.9075630252100839,0.2035398230088496,1.0,0.7703429724277069,0.5510204081632653,0.89237668161435,17
892,0.0,1.0,0.0,0.17567567567567569,0.1428571428571429,0.044247787610619475,0.015583495661413139,0.01042367182246133,0.015141540487162606,0.011958146487294471,6
893,0.0,1.0,0.0,0.22297297297297294,0.20168067226890757,0.04867256637168142,0.024260669381972726,0.016139878950907866,0.017774851876234364,0.019431988041853514,5
894,0.0,1.0,0.0,0.22297297297297294,0.20168067226890757,0.057522123893805316,0.022843987958207898,0.020174848688634832,0.017116524028966424,0.01544593921275536,3
895,0.0,1.0,0.0,0.24324324324324323,0.22689075630252103,0.044247787610619475,0.028687798831237826,0.01916610625420309,0.02764976958525345,0.02541106128550075,6
896,0.0,1.0,0.0,0.24324324324324323,0.21008403361344538,0.04867256637168142,0.028687798831237826,0.020174848688634832,0.02764976958525345,0.018435475834578975,4
897,0.0,1.0,0.0,0.25675675675675674,0.23529411764705885,0.05309734513274337,0.031875332034708694,0.02252858103564223,0.03225806451612903,0.022919780767314404,6
898,0.0,1.0,0.0,0.27702702702702703,0.10924369747899161,0.06637168141592921,0.040729590933238885,0.029926025554808337,0.037524687294272545,0.0328849028400598,4
899,0.0,1.0,0.0,0.29729729729729726,0.2941176470588236,0.07079646017699116,0.05684434212856384,0.04303967720242098,0.065174456879526,0.03687095166915795,5
900,0.0,1.0,0.0,0.304054054054054,0.3025210084033613,0.07079646017699116,0.045687975916415796,0.03295225285810356,0.03423304805793285,0.041355256601893375,4
901,0.0,1.0,0.0,0.304054054054054,0.2941176470588236,0.084070796460177,0.048344253585974856,0.03698722259583053,0.04739960500329163,0.03537618335824614,6
902,0.0,1.0,0.0,0.3108108108108108,0.2773109243697479,0.06194690265486727,0.04922967947582787,0.04102219233355749,0.0401579986833443,0.03537618335824614,5
903,0.0,1.0,0.0,0.32432432432432434,0.3025210084033613,0.06637168141592921,0.05188595714538693,0.0386684599865501,0.04871626069782751,0.040857000498256114,6
904,0.0,1.0,0.0,0.32432432432432434,0.2941176470588236,0.06194690265486727,0.05029219054365149,0.03496973772696704,0.03949967083607636,0.03836571998006976,8
905,0.0,1.0,0.0,0.3310810810810811,0.31092436974789917,0.07964601769911504,0.0550734903488578,0.04640215198386012,0.03423304805793285,0.040857000498256114,5
906,0.0,1.0,0.0,0.33783783783783783,0.31092436974789917,0.06637168141592921,0.06552151584912343,0.05480833893745797,0.05793285055957866,0.048330842052815154,6
907,0.0,1.0,0.0,0.3445945945945946,0.35294117647058826,0.0752212389380531,0.0687090490525943,0.051445864156018824,0.03949967083607636,0.042850024912805186,6
908,0.0,1.0,0.0,0.35135135135135137,0.3277310924369748,0.06637168141592921,0.06392774924738799,0.046738399462004025,0.05727452271231072,0.05331340308918785,7
909,0.0,1.0,0.0,0.35135135135135137,0.3277310924369748,0.06637168141592921,0.06516734549318222,0.0628782784129119,0.04937458854509545,0.042850024912805186,7
910,0.0,1.0,0.0,0.3581081081081081,0.3277310924369748,0.06637168141592921,0.06251106782362316,0.04404841963685272,0.05924950625411454,0.043348281016442454,5
911,0.0,1.0,0.0,0.3581081081081081,0.3277310924369748,0.06194690265486727,0.0780945634850363,0.06926698049764626,0.05529953917050691,0.05331340308918785,7
912,0.0,1.0,0.0,0.3648648648648648,0.35294117647058826,0.08849557522123895,0.08624048167168408,0.07397444519166106,0.06978275181040157,0.06327852516193325,7
913,0.0,1.0,0.0,0.39864864864864863,0.3949579831932773,0.084070796460177,0.0874800779174783,0.06960322797579017,0.07570770243581303,0.06527154957648232,6
914,0.0,1.0,0.0,0.39864864864864863,0.3781512605042018,0.084070796460177,0.10076146626527359,0.10053799596503026,0.0901909150757077,0.07772795216741406,7
915,0.0,1.0,0.0,0.4054054054054054,0.3781512605042018,0.07964601769911504,0.07543828581547724,0.05581708137188971,0.07834101382488479,0.05331340308918785,6
916,0.0,1.0,0.0,0.4189189189189189,0.35294117647058826,0.07079646017699116,0.08818841862936072,0.08271687962340282,0.04805793285055957,0.06826108619830594,6
917,0.0,1.0,0.0,0.4527027027027027,0.4285714285714286,0.07964601769911504,0.119355409952187,0.10356422326832548,0.09084924292297564,0.08819133034379673,7
918,0.0,1.0,0.0,0.4527027027027027,0.42016806722689076,0.07964601769911504,0.1244908801133345,0.10490921318090114,0.09743252139565502,0.09815645241654213,7
919,0.0,1.0,0.0,0.4527027027027027,0.4285714285714286,0.07964601769911504,0.11740747299451036,0.10928043039677202,0.07965766951942066,0.08918784255107126,6
920,0.0,1.0,0.0,0.45945945945945943,0.4621848739495799,0.07964601769911504,0.12661590224898175,0.1136516476126429,0.10599078341013825,0.08819133034379673,6
921,0.0,1.0,0.0,0.4662162162162162,0.44537815126050423,0.1017699115044248,0.13245971312201169,0.11297915265635508,0.12047399605003291,0.09815645241654213,5
922,0.0,1.0,0.0,0.4662162162162162,0.43697478991596644,0.08849557522123895,0.12094917655392244,0.10490921318090114,0.10401579986833442,0.08819133034379673,6
923,0.0,1.0,0.0,0.47297297297297297,0.47899159663865554,0.08849557522123895,0.13458473525765893,0.10961667787491594,0.12574061882817641,0.09815645241654213,6
924,0.0,1.0,0.0,0.47297297297297297,0.43697478991596644,0.08849557522123895,0.1328138834779529,0.10995292535305985,0.09414088215931532,0.1031390134529148,6
925,0.0,1.0,0.0,0.4797297297297297,0.45378151260504207,0.08849557522123895,0.1283867540286878,0.10524546065904505,0.10796576695194206,0.1031390134529148,7
926,0.0,1.0,0.0,0.4797297297297297,0.45378151260504207,0.07964601769911504,0.14981406056313085,0.1452589105581708,0.1138907175773535,0.09317389138016942,7
927,0.0,1.0,0.0,0.48648648648648646,0.45378151260504207,0.10619469026548674,0.14078271648663007,0.12138533960995292,0.07965766951942066,0.11061285500747386,8
928,0.0,1.0,0.0,0.48648648648648646,0.47899159663865554,0.1017699115044248,0.13830352399504162,0.12205783456624074,0.1020408163265306,0.11260587942202294,6
929,0.0,1.0,0.0,0.49324324324324326,0.48739495798319327,0.11504424778761063,0.15849123428369044,0.13987895090786817,0.10928242264647794,0.13203786746387647,6
930,0.0,1.0,0.0,0.49324324324324326,0.45378151260504207,0.07964601769911504,0.12325128386754028,0.09885675857431069,0.08755760368663594,0.1031390134529148,7
931,1.0,0.0,0.0,0.5,0.4705882352941177,0.09734513274336284,0.15353284930051353,0.1355077336919973,0.14351547070441079,0.11758844045839563,6
932,0.0,1.0,0.0,0.5,0.4957983193277311,0.11504424778761063,0.1478661236054542,0.11331540013449899,0.1237656352863726,0.11758844045839563,7
933,0.0,1.0,0.0,0.5067567567567568,0.5126050420168068,0.11504424778761063,0.16858508942801487,0.12777404169468728,0.16655694535878868,0.13502740408570008,7
934,0.0,1.0,0.0,0.5067567567567568,0.5042016806722689,0.09292035398230089,0.1567203825039844,0.13180901143241425,0.12179065174456878,0.1315396113602392,8
935,0.0,1.0,0.0,0.5067567567567568,0.48739495798319327,0.09734513274336284,0.1657517265804852,0.15770006724949562,0.1119157340355497,0.1116093672147484,7
936,0.0,1.0,0.0,0.5067567567567568,0.4705882352941177,0.09292035398230089,0.15760580839383742,0.15635507733691997,0.20078999341672152,0.11709018435475836,7
937,0.0,1.0,0.0,0.5135135135135135,0.5042016806722689,0.11061946902654868,0.18788737382681067,0.15063887020847344,0.16524028966425278,0.1444942700548082,7
938,0.0,1.0,0.0,0.5135135135135135,0.5378151260504203,0.10619469026548674,0.17531432619089782,0.15770006724949562,0.13824884792626727,0.12755356253114103,6
939,0.0,1.0,0.0,0.5202702702702703,0.5126050420168068,0.08849557522123895,0.16344961926686735,0.15568258238063215,0.12179065174456878,0.11310413552566022,7
